Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
12/04/2023 12:00,Great Britain,Great Britain,GB,57.82,97.66,85.01,67.37,bmreports.com,FALSE,
12/04/2023 13:00,Great Britain,Great Britain,GB,52.1,89.95,86.55,67.86,bmreports.com,FALSE,
12/04/2023 14:00,Great Britain,Great Britain,GB,52.4,89.87,86.42,67.75,bmreports.com,FALSE,
12/04/2023 15:00,Great Britain,Great Britain,GB,70.18,111.88,81.71,63.99,bmreports.com,FALSE,
12/04/2023 16:00,Great Britain,Great Britain,GB,92.41,140.69,76.07,61.41,bmreports.com,FALSE,
12/04/2023 17:00,Great Britain,Great Britain,GB,102.73,153.07,73.68,58.94,bmreports.com,FALSE,
12/04/2023 18:00,Great Britain,Great Britain,GB,104.89,155.77,72.89,56.84,bmreports.com,FALSE,
12/04/2023 19:00,Great Britain,Great Britain,GB,104.16,155.66,72.7,55.12,bmreports.com,FALSE,
12/04/2023 20:00,Great Britain,Great Britain,GB,95.34,147.42,74.95,56.97,bmreports.com,FALSE,
12/04/2023 21:00,Great Britain,Great Britain,GB,80.62,130.36,78.95,59.66,bmreports.com,FALSE,
12/04/2023 22:00,Great Britain,Great Britain,GB,56.87,97.3,86.24,64.82,bmreports.com,FALSE,
12/04/2023 23:00,Great Britain,Great Britain,GB,54.27,95.7,88.12,67.62,bmreports.com,FALSE,
13/04/2023 00:00,Great Britain,Great Britain,GB,61.87,107.72,86.25,67.43,bmreports.com,FALSE,
13/04/2023 01:00,Great Britain,Great Britain,GB,60.07,105.1,86.78,67.7,bmreports.com,FALSE,
13/04/2023 02:00,Great Britain,Great Britain,GB,54.2,95.6,88.33,67.9,bmreports.com,FALSE,
13/04/2023 03:00,Great Britain,Great Britain,GB,55.06,97.29,87.94,69.51,bmreports.com,FALSE,
13/04/2023 04:00,Great Britain,Great Britain,GB,68.51,113.54,82.35,64.55,bmreports.com,FALSE,
13/04/2023 05:00,Great Britain,Great Britain,GB,101.73,156.75,72.99,57.53,bmreports.com,FALSE,
13/04/2023 06:00,Great Britain,Great Britain,GB,103.17,158.52,72.92,58.46,bmreports.com,FALSE,
13/04/2023 07:00,Great Britain,Great Britain,GB,93.55,146.94,75.46,61.12,bmreports.com,FALSE,
13/04/2023 08:00,Great Britain,Great Britain,GB,86.34,138.37,77.38,62.92,bmreports.com,FALSE,
13/04/2023 09:00,Great Britain,Great Britain,GB,75.79,126.43,80.27,65.99,bmreports.com,FALSE,
13/04/2023 10:00,Great Britain,Great Britain,GB,63.18,109.89,83.6,68.06,bmreports.com,FALSE,
13/04/2023 11:00,Great Britain,Great Britain,GB,58.92,104.51,84.69,68.33,bmreports.com,FALSE,
13/04/2023 12:00,Great Britain,Great Britain,GB,60.5,107.59,84.44,67.84,bmreports.com,FALSE,
13/04/2023 13:00,Great Britain,Great Britain,GB,63.91,111.84,83.4,67.12,bmreports.com,FALSE,
13/04/2023 14:00,Great Britain,Great Britain,GB,73.57,123.86,80.68,64.85,bmreports.com,FALSE,
13/04/2023 15:00,Great Britain,Great Britain,GB,97.37,152.15,74.76,61.01,bmreports.com,FALSE,
13/04/2023 16:00,Great Britain,Great Britain,GB,135.15,200.61,63.9,50.96,bmreports.com,FALSE,
13/04/2023 17:00,Great Britain,Great Britain,GB,148.68,217.91,60.13,46.9,bmreports.com,FALSE,
13/04/2023 18:00,Great Britain,Great Britain,GB,156.25,226.96,58.73,45.03,bmreports.com,FALSE,
13/04/2023 19:00,Great Britain,Great Britain,GB,167,240.36,55.76,39.97,bmreports.com,FALSE,
13/04/2023 20:00,Great Britain,Great Britain,GB,182.57,260.96,51.29,35.73,bmreports.com,FALSE,
13/04/2023 21:00,Great Britain,Great Britain,GB,175.93,253.64,52.65,36.54,bmreports.com,FALSE,
13/04/2023 22:00,Great Britain,Great Britain,GB,184.14,264.84,50.7,33.85,bmreports.com,FALSE,
13/04/2023 23:00,Great Britain,Great Britain,GB,189.18,271.87,49.82,32.83,bmreports.com,FALSE,
14/04/2023 00:00,Great Britain,Great Britain,GB,199.14,284.96,47.56,30.35,bmreports.com,FALSE,
14/04/2023 01:00,Great Britain,Great Britain,GB,206.25,293.54,46.06,28.54,bmreports.com,FALSE,
14/04/2023 02:00,Great Britain,Great Britain,GB,209.67,298.5,44.94,26.8,bmreports.com,FALSE,
14/04/2023 03:00,Great Britain,Great Britain,GB,219.65,311.05,41.92,24.14,bmreports.com,FALSE,
14/04/2023 04:00,Great Britain,Great Britain,GB,232.89,327.87,37.29,20.85,bmreports.com,FALSE,
14/04/2023 05:00,Great Britain,Great Britain,GB,236.31,331.07,36.71,21.71,bmreports.com,FALSE,
14/04/2023 06:00,Great Britain,Great Britain,GB,233.32,326.32,38.22,23.93,bmreports.com,FALSE,
14/04/2023 07:00,Great Britain,Great Britain,GB,223.65,314.06,40.67,26.89,bmreports.com,FALSE,
14/04/2023 08:00,Great Britain,Great Britain,GB,212.82,300.13,43.42,29.03,bmreports.com,FALSE,
14/04/2023 09:00,Great Britain,Great Britain,GB,205.48,291.56,45.21,31.34,bmreports.com,FALSE,
14/04/2023 10:00,Great Britain,Great Britain,GB,188.69,270.5,49.82,34.22,bmreports.com,FALSE,
14/04/2023 11:00,Great Britain,Great Britain,GB,180.3,259.52,52.12,35.6,bmreports.com,FALSE,
14/04/2023 12:00,Great Britain,Great Britain,GB,183.27,263.42,51.39,35.63,bmreports.com,FALSE,
14/04/2023 13:00,Great Britain,Great Britain,GB,185.97,266.65,50.62,34.45,bmreports.com,FALSE,
14/04/2023 14:00,Great Britain,Great Britain,GB,195.81,279.16,47.84,32.64,bmreports.com,FALSE,
14/04/2023 15:00,Great Britain,Great Britain,GB,192.96,274.97,48.66,32.19,bmreports.com,FALSE,
14/04/2023 16:00,Great Britain,Great Britain,GB,202.49,286.56,46.1,30.58,bmreports.com,FALSE,
14/04/2023 17:00,Great Britain,Great Britain,GB,218.12,305.82,42.46,27.42,bmreports.com,FALSE,
14/04/2023 18:00,Great Britain,Great Britain,GB,220.24,307.85,42.31,26.76,bmreports.com,FALSE,
14/04/2023 19:00,Great Britain,Great Britain,GB,226.27,315.53,40.59,23.92,bmreports.com,FALSE,
14/04/2023 20:00,Great Britain,Great Britain,GB,229.63,321.09,39.01,23.45,bmreports.com,FALSE,
14/04/2023 21:00,Great Britain,Great Britain,GB,222.71,313.23,40.47,24.03,bmreports.com,FALSE,
14/04/2023 22:00,Great Britain,Great Britain,GB,194.22,277.51,48.82,26.05,bmreports.com,FALSE,
14/04/2023 23:00,Great Britain,Great Britain,GB,197.95,283.38,47.79,25.16,bmreports.com,FALSE,
15/04/2023 00:00,Great Britain,Great Britain,GB,191.83,275.64,49.2,24.7,bmreports.com,FALSE,
15/04/2023 01:00,Great Britain,Great Britain,GB,182.53,264.09,51.87,26.38,bmreports.com,FALSE,
15/04/2023 02:00,Great Britain,Great Britain,GB,188.45,269.07,50.19,25.27,bmreports.com,FALSE,
15/04/2023 03:00,Great Britain,Great Britain,GB,193.28,273.89,49.08,25.17,bmreports.com,FALSE,
15/04/2023 04:00,Great Britain,Great Britain,GB,192.56,272.83,48.92,26.06,bmreports.com,FALSE,
15/04/2023 05:00,Great Britain,Great Britain,GB,182.28,258.34,51.9,27.76,bmreports.com,FALSE,
15/04/2023 06:00,Great Britain,Great Britain,GB,173.29,246.66,54.46,30.71,bmreports.com,FALSE,
15/04/2023 07:00,Great Britain,Great Britain,GB,167.91,240.19,55.93,32.99,bmreports.com,FALSE,
15/04/2023 08:00,Great Britain,Great Britain,GB,157.68,227.88,58.67,35.97,bmreports.com,FALSE,
15/04/2023 09:00,Great Britain,Great Britain,GB,147.2,215.47,61.32,38.85,bmreports.com,FALSE,
15/04/2023 10:00,Great Britain,Great Britain,GB,136.53,202.51,64.17,41.75,bmreports.com,FALSE,
15/04/2023 11:00,Great Britain,Great Britain,GB,127.25,191.19,66.57,43.88,bmreports.com,FALSE,
15/04/2023 12:00,Great Britain,Great Britain,GB,115.5,176.64,69.7,46.05,bmreports.com,FALSE,
15/04/2023 13:00,Great Britain,Great Britain,GB,109.02,168.49,71.48,47.09,bmreports.com,FALSE,
15/04/2023 14:00,Great Britain,Great Britain,GB,108.78,167.59,71.55,46.87,bmreports.com,FALSE,
15/04/2023 15:00,Great Britain,Great Britain,GB,132.83,197.32,64.9,42.01,bmreports.com,FALSE,
15/04/2023 16:00,Great Britain,Great Britain,GB,145.08,211.45,61.65,39.51,bmreports.com,FALSE,
15/04/2023 17:00,Great Britain,Great Britain,GB,166.37,238.67,55.97,34.33,bmreports.com,FALSE,
15/04/2023 18:00,Great Britain,Great Britain,GB,171.37,246.49,54.82,32.83,bmreports.com,FALSE,
15/04/2023 19:00,Great Britain,Great Britain,GB,165.18,238.55,56.57,33.58,bmreports.com,FALSE,
15/04/2023 20:00,Great Britain,Great Britain,GB,165.85,240.03,56.34,33.72,bmreports.com,FALSE,
15/04/2023 21:00,Great Britain,Great Britain,GB,166.07,241.92,56.12,34.7,bmreports.com,FALSE,
15/04/2023 22:00,Great Britain,Great Britain,GB,141.53,211.54,62.94,37.68,bmreports.com,FALSE,
15/04/2023 23:00,Great Britain,Great Britain,GB,154.33,229.06,59.94,37.46,bmreports.com,FALSE,
16/04/2023 00:00,Great Britain,Great Britain,GB,163.36,240.47,57.6,37.12,bmreports.com,FALSE,
16/04/2023 01:00,Great Britain,Great Britain,GB,157.91,233.15,59.68,37.83,bmreports.com,FALSE,
16/04/2023 02:00,Great Britain,Great Britain,GB,157.05,232.91,59.8,38.24,bmreports.com,FALSE,
16/04/2023 03:00,Great Britain,Great Britain,GB,153.24,228.37,60.89,39.07,bmreports.com,FALSE,
16/04/2023 04:00,Great Britain,Great Britain,GB,151.1,226.08,61.13,39.38,bmreports.com,FALSE,
16/04/2023 05:00,Great Britain,Great Britain,GB,151.82,226.73,59.86,37.69,bmreports.com,FALSE,
16/04/2023 06:00,Great Britain,Great Britain,GB,154.86,229.76,58.63,35.72,bmreports.com,FALSE,
16/04/2023 07:00,Great Britain,Great Britain,GB,147.95,220.58,60.46,37.55,bmreports.com,FALSE,
16/04/2023 08:00,Great Britain,Great Britain,GB,145.09,216.81,61.3,38.03,bmreports.com,FALSE,
16/04/2023 09:00,Great Britain,Great Britain,GB,137.53,207.56,63.21,39.96,bmreports.com,FALSE,
16/04/2023 10:00,Great Britain,Great Britain,GB,131.3,199.46,65.39,41.97,bmreports.com,FALSE,
16/04/2023 11:00,Great Britain,Great Britain,GB,139.08,209.49,63.12,39.81,bmreports.com,FALSE,
16/04/2023 12:00,Great Britain,Great Britain,GB,139.37,210.35,62.9,39.12,bmreports.com,FALSE,
16/04/2023 13:00,Great Britain,Great Britain,GB,142.46,213.88,62.14,38.32,bmreports.com,FALSE,
